Sample_name,proc_dist,centeroid,LM 1_X,LM 1_Y,LM 1_Z,LM 2_X,LM 2_Y,LM 2_Z,LM 3_X,LM 3_Y,LM 3_Z,LM 4_X,LM 4_Y,LM 4_Z,LM 5_X,LM 5_Y,LM 5_Z,LM 6_X,LM 6_Y,LM 6_Z,LM 7_X,LM 7_Y,LM 7_Z,LM 8_X,LM 8_Y,LM 8_Z,LM 9_X,LM 9_Y,LM 9_Z,LM 10_X,LM 10_Y,LM 10_Z,LM 11_X,LM 11_Y,LM 11_Z,LM 12_X,LM 12_Y,LM 12_Z,LM 13_X,LM 13_Y,LM 13_Z,LM 14_X,LM 14_Y,LM 14_Z,LM 15_X,LM 15_Y,LM 15_Z,LM 16_X,LM 16_Y,LM 16_Z,LM 17_X,LM 17_Y,LM 17_Z,LM 18_X,LM 18_Y,LM 18_Z,LM 19_X,LM 19_Y,LM 19_Z,LM 20_X,LM 20_Y,LM 20_Z,LM 21_X,LM 21_Y,LM 21_Z,LM 22_X,LM 22_Y,LM 22_Z,LM 23_X,LM 23_Y,LM 23_Z,LM 24_X,LM 24_Y,LM 24_Z,LM 25_X,LM 25_Y,LM 25_Z,LM 26_X,LM 26_Y,LM 26_Z,LM 27_X,LM 27_Y,LM 27_Z,LM 28_X,LM 28_Y,LM 28_Z,LM 29_X,LM 29_Y,LM 29_Z,LM 30_X,LM 30_Y,LM 30_Z,LM 31_X,LM 31_Y,LM 31_Z,LM 32_X,LM 32_Y,LM 32_Z,LM 33_X,LM 33_Y,LM 33_Z,LM 34_X,LM 34_Y,LM 34_Z,LM 35_X,LM 35_Y,LM 35_Z,LM 36_X,LM 36_Y,LM 36_Z,LM 37_X,LM 37_Y,LM 37_Z,LM 38_X,LM 38_Y,LM 38_Z
AMNH_69453,0.20440143080862755,3118.4744123058035,0.05785202561035602,-0.07354086283958397,0.22434876575979393,-0.0033445225526817566,-0.08382544778611005,0.19891955593575775,0.01563991123485074,-0.002429263604778238,0.1541766990013811,0.04718147540719428,0.007587126113543978,0.1382209364836918,0.02660429588837112,0.023762881753124996,0.11971147887766642,0.048441933496295615,0.012646558278838598,0.11942092133868316,-0.0364865945569161,-0.043832734540291636,0.10930307764333871,0.02061980915537143,0.06782196551452246,0.09183229859145144,0.047194644034611564,0.037471046105276844,0.09193337802237113,-0.09147231912300785,-0.05361797329546801,0.04734543348495018,-0.03332156975293042,0.028435350045463607,0.09865851246007314,0.04210556877681196,0.0941488081033542,0.07271210970057243,-0.009329242374875852,0.08730860158740894,0.0862918318948523,-0.058002210931111145,0.10877498762676972,0.055120861086309314,0.03843439055006321,0.12006381665409085,0.05922628034125154,-0.11488327578085893,0.02356186778566949,0.01697037729605411,-0.14749676913683502,0.024656593211215695,-0.08910814191265257,-0.037724117930439505,0.05686675559765602,-0.04807523351026931,0.033486918695938075,0.17572210918643555,-0.15024654224741546,-0.05441836495824811,0.007849979242564054,-0.1848509479080993,-0.01245363349511541,0.07188089151790265,-0.20885761199733238,-0.006735786505975789,-0.09603420620604247,0.18267226223520508,0.051243138406594356,-0.07485965841391991,0.13693304235490295,0.05842988416536997,-0.0792059985020388,0.08147687797831824,-0.06863409902588184,-0.11239061883556949,0.06206846728732769,0.01796649342806362,-0.07642684258672912,0.0517209200935973,0.00047913352285991923,-0.07777620250684825,0.002956139889606915,0.05971174421641124,-0.06575204582826571,-0.013553740646278198,0.054201915075938016,-0.030094193869293875,-0.004174100721951528,0.02922886868159103,-0.06953054025295534,-0.04844990070645023,-0.1326433820962121,-0.027827807416235112,-0.09901073884923871,-0.08992445276523364,-0.030312199386922187,-0.10141936766562482,0.028619404681258294,-0.03322368652310448,-0.16574664874577583,0.05584104105052117,-0.032190286218953,-0.16641128940120817,0.05536350989515005,-0.03198385253391334,-0.21010724469558614,0.01902015749144212,-0.003823662832881595,-0.22866838078194607,0.05095576730881968,0.0204258748640385,-0.2317919147291416,0.03824831021244068,0.12969287079202885,-0.2515484232381864
AMNH_69456,0.1296263294009771,3275.1295333210114,0.05190588129338214,-0.06752990356143669,0.2363770884053073,0.00879595230117595,-0.07917691650466623,0.20417377449653978,0.016196903089094456,-0.020571803456018133,0.1881522449093857,0.04731798717876489,-0.0076873477464269105,0.16565719927994707,0.0244080403614407,0.01488948708754708,0.13612698811930327,0.04451066934013453,0.010599909452350243,0.13377988865493368,-0.025067418917824224,-0.03810488368701954,0.11837082476126867,0.018690030411659616,0.06370875569062845,0.08169900071573905,0.038283807420909956,0.061331496415259285,0.07750187332648695,-0.07675087759124889,-0.048890677119109854,0.05069904046563698,-0.03281276040267721,0.019697610315817102,0.09077836458932521,0.036261482349104826,0.0903229188919528,0.06040141829321874,-0.00336750991313318,0.08142381203678403,0.07199531824799739,-0.0588618282615054,0.08805600751185952,0.027568749471314397,0.033081495884959594,0.10373943527470646,0.043905761512416375,-0.0952640883281538,0.024111492504623026,0.008098122223175346,-0.12710386257269696,0.022624434671170587,-0.048820991524981275,-0.03815476519271559,0.05958672805702488,-0.04397180125511165,0.03338138882579255,0.152504061192862,-0.13485317893453608,-0.06547671780234234,0.006867374571272825,-0.1905561384689866,-0.008082241188021085,0.0855161882409022,-0.22352690258218394,-0.008413190347798449,-0.08913010470159302,0.17094145163935995,0.0422622914784358,-0.07454549778696502,0.1604276617868251,0.05265704427274163,-0.07328425205002584,0.08694207459831686,-0.06131886223385633,-0.10492545859084666,0.056269764329799035,0.012968116236309028,-0.07004210865168153,0.05879793394213906,-0.007508159349706205,-0.06748755493283562,0.0049852729940371284,0.04956858062079688,-0.06293098954732768,-0.006855057676813215,0.04857407182867307,-0.03581339974672121,-0.0006573933243838416,0.020581658983773992,-0.061652490105784906,-0.055128332230743225,-0.12323069367616171,-0.0314836903045821,-0.10455368590686939,-0.06778281213113647,-0.028122994420760838,-0.10993439801053113,0.019540411849298292,-0.026751327535386057,-0.17806564057477492,0.049803532121725926,-0.029522134737052758,-0.17974309271739008,0.04948484795756755,-0.024849166474814458,-0.22128507347593382,0.021468448725318334,0.014259993701402915,-0.23825978103665346,0.042591479098494284,0.03037517959989817,-0.23930259985738594,0.03686166627942398,0.11288781644499311,-0.25813574918519416
AMNH_69465,0.05715532498640328,3734.566327224647,0.0524866889247806,-0.08889116437722211,0.2527169923268936,0.0075039782254609794,-0.08751812023575989,0.21844234284982722,0.012214618611680118,-0.022542446713786538,0.21216685902512533,0.037818737771964074,-0.0038607171624265094,0.19705336881627614,0.019246742082032933,0.01282499622059571,0.1349494481333312,0.036283850440146655,0.01726735247889304,0.1354392930896362,-0.013743938177693543,-0.03678502432852754,0.11625632376553974,0.01728365646698786,0.04581264342758103,0.09120619927160746,0.032471418848197806,0.04443630196845086,0.08885218206153297,-0.05861650746837942,-0.03803382952963045,0.04765135940642788,-0.03425137535526593,0.011914241943067868,0.07603472665070261,0.028555784446617313,0.0803032020593928,0.050454777234001616,-0.011342606206019058,0.07501786586590882,0.06446662931923226,-0.04821646262641621,0.0868680427243694,0.02441113969336749,0.026694400915437063,0.10581419747845289,0.024846085941531298,-0.0783948091610371,0.0324930671813255,0.0075367852569065774,-0.10929150095490632,0.03704428030485861,-0.06662240610784809,-0.02757191135874413,0.05494361013808848,-0.08518719535158285,0.023106985064487856,0.14193774675441068,-0.10056408825584551,-0.054929000830974864,0.014601785960819081,-0.19093966086514735,-0.013094548275922277,0.07411246141966621,-0.22358814352311074,-0.0008128634556826046,-0.08894781156216845,0.1867116110615527,0.04318937609698082,-0.07247042387652877,0.18369565615085376,0.04831473038135507,-0.06277285953141222,0.07958414229124801,-0.03812954442375683,-0.09834991575940807,0.04682219187269747,0.00987320029567262,-0.061408274964778825,0.05420113894451979,0.004293100085461342,-0.06197436079300399,0.003563459478814056,0.04561717621310159,-0.05127316888354445,-0.016870998404864276,0.04225973775619298,-0.017953123141126386,-0.032344903299642014,0.021525483726724554,-0.056426655210383196,-0.059360499187811715,-0.10826639951394182,-0.022044036046169373,-0.09887885456398732,-0.08650934543858198,-0.0170257300593587,-0.1110307647245338,0.016337027061092815,-0.024578806787339643,-0.18066514258187938,0.03927089529260659,-0.02401424983010938,-0.1838669387427057,0.04070457592726444,-0.026982119859018633,-0.21957251638206812,0.013065259542537597,-0.0007563309258517146,-0.23776815753936803,0.037617796382485816,0.016615058275581296,-0.23850857554654714,0.02743559268805232,0.1126023153760922,-0.25129386756468286
AMNH_69469,0.08479549756953007,4717.303807804629,0.05495952304211883,-0.09080899632343988,0.25025192921168,0.009493902510367698,-0.08825800270205685,0.21675054388610882,0.015988379030924472,-0.026366870187956356,0.2086605080898185,0.04340467262191801,-0.009530869225553643,0.19019466345871597,0.02290688969914152,0.011954982681132605,0.13725452215668943,0.03973145864177728,0.009967606325308612,0.13648032062291598,-0.01689795980476377,-0.030379321751895262,0.1191422943453366,0.01854026831759128,0.05185373606619097,0.08287415879797148,0.034418585245561246,0.047133926051846825,0.08033206749560903,-0.06344930296861513,-0.03999070391355935,0.04509640896787873,-0.033835128492170574,0.021938276172180048,0.07334049840317163,0.027868141848170276,0.09582719162518567,0.035291617738286755,-0.007801738767926599,0.07718461287154336,0.05970357627577131,-0.05354629171838456,0.08918219777794976,0.014260205040518316,0.02716354591904525,0.10971322305042146,0.018647131815485437,-0.08577481916033876,0.0321242378959507,0.006059607981681899,-0.11855081343481717,0.03149129550120254,-0.07796424216835486,-0.027665942486897355,0.07034208144041718,-0.0720911717956873,0.024016247503790153,0.1433674626275001,-0.06250874205832617,-0.05490342414039578,0.007186398278217722,-0.1954997250872185,-0.01891858752007227,0.065127347897928,-0.22988199057840486,-0.0010864230885491654,-0.08731636570269669,0.18967848506237406,0.04243313668257338,-0.07217187208141142,0.17282608020376405,0.048932027721163014,-0.06596612090786888,0.08579247467735748,-0.04204975871348766,-0.09894075076930081,0.054617495110577244,0.00847900322227394,-0.06436249749630697,0.05711737528855342,-0.001472595149068085,-0.06333493288891479,0.005670558970183356,0.046781118527045314,-0.058806999110527836,-0.0072413819051104856,0.04317535559338904,-0.02764389373198381,-0.01461091542577766,0.024623430893487334,-0.05788024539183465,-0.06028564846329131,-0.11439857022291496,-0.01897467941060482,-0.09863902613885657,-0.08034407444744329,-0.02317009499108229,-0.11241574064126116,0.01760647667962225,-0.025994418174972618,-0.18486825839920876,0.04207435852518098,-0.025720039127612553,-0.185318245005277,0.042640059104563074,-0.022349929889034073,-0.21561324974831803,0.016600168373431097,0.0035661472512517303,-0.23652682277099982,0.037284020602068965,0.020659608948131295,-0.23658858755439052,0.0315746598106406,0.10934727131625492,-0.24998877585996626
AMNH_70118,0.09865996419556021,3350.4020622439616,0.04958288588747518,-0.08874167918368912,0.2454745439771802,0.002097378738148307,-0.0803659893335045,0.20347627091239912,0.020220731600366273,-0.02890199276341468,0.205781057494626,0.04259902644486243,-0.016088645238779207,0.2009854440657036,0.02289299299975805,5.971922757321423e-05,0.15978358429973927,0.04111448398696554,0.004514567964833483,0.16141875720693497,-0.01408026591642027,-0.02741471026915345,0.10718952587588823,0.01884950679857932,0.044573329573267206,0.09490734229499911,0.03904818516537912,0.04115743665277667,0.09157914887295983,-0.0664415320945008,-0.041595959089537254,0.03563327405950067,-0.02726918610972698,0.037562028954240705,0.07523059062542346,0.03559844318037323,0.08774798175692435,0.05119478350871836,-0.00174646319278596,0.0738280886140408,0.06655939192419227,-0.05893026663416856,0.09064812298062017,0.01962811637586168,0.03318585431996229,0.11351389129412028,0.028275697070961288,-0.09132601640799554,0.022844138953992132,-0.003027085876954908,-0.11722352333999071,0.014471523604097935,-0.04567070964082731,-0.05325824888945091,0.0675153768643404,-0.04891064964440533,0.03155123021654929,0.1544735465623749,-0.16534830877857118,-0.048326738639019255,0.0041616263463763485,-0.19122365577429806,-0.02351005488782341,0.05819467429333328,-0.21317966314153566,-0.006175287033226681,-0.07683135141516492,0.1660378861129868,0.041263695100821465,-0.07725966699664277,0.18261419150026184,0.04764894887075134,-0.06280082387594767,0.07952011646971777,-0.04609609569241109,-0.08443089531815874,0.03784689489692002,0.01349926364319825,-0.06001455903581893,0.053139571171135255,0.0007647510338403337,-0.052652282982186535,-0.0115738749109683,0.04676520749546129,-0.047362713999486196,-0.011767359454634517,0.04405323732763871,-0.027356962231462546,-0.028851396331078635,0.017255292323286608,-0.05051250584704461,-0.046339621895126824,-0.11183128354450371,-0.024979899954433407,-0.0995844060783334,-0.08096720572255821,-0.028499688572093406,-0.10940368747876494,0.01677465879037354,-0.036979643439714244,-0.1795824931250367,0.0457117657793876,-0.033591750000566516,-0.1793587932577317,0.045811289962541565,-0.0204527845201966,-0.2256707524592366,0.014354343070352745,0.005220397725681423,-0.23550107116148297,0.03981448268319779,0.04456392256323045,-0.23817271221886696,0.036724512685312426,0.1017841301351713,-0.23310994748825542
AMNH_80291,0.09532527902960573,3838.511439810522,0.047938566715004946,-0.09042516567912774,0.2738614781719005,0.010145352575529053,-0.07791706123902421,0.23719318574978207,0.016096605934476448,-0.027737485840524812,0.23154349628006923,0.03632516938929158,-0.013635985653185013,0.21724573185160828,0.023228547994152936,0.010083651274768991,0.14806453959842547,0.03657228700300921,0.011354136195946517,0.14773659670734174,-0.0164760022385286,-0.03189513931876609,0.11082265247637665,0.02317847575623226,0.04147048153034204,0.08186994685021463,0.032802374933008395,0.04032817764477097,0.08057040710238597,-0.055485505240580685,-0.03072263124170146,0.022127006141251123,-0.027103900789602384,0.006510023367877428,0.05609029061452137,0.030129253246019373,0.06837072356293777,0.031577132940170956,-0.004009447425525926,0.055761078957262615,0.047307991629618976,-0.04213225850556113,0.06711530157003039,-0.0032785593168237074,0.027565212579649563,0.0886447686291715,0.0027747031097892006,-0.07313975422904463,0.024770627181580566,-0.015970635867161874,-0.09778345761605317,0.02626991914663311,-0.06477437052736482,-0.03259071772915346,0.04748417903479278,-0.08892434460156648,0.02385886352901043,0.11997308697086659,-0.08550350173512179,-0.049573809556229365,0.013190987082396223,-0.19144145904559395,-0.021640565515982795,0.06720274211401993,-0.2119062851953759,0.005110896788376392,-0.07890146372219282,0.20802691019061847,0.03933204194707734,-0.0719284424770832,0.20246067786001934,0.039822763505990004,-0.05442023112202331,0.09331775631094971,-0.033457418538249774,-0.07826684776260533,0.033929088956098634,0.007831713411195582,-0.05441661373144459,0.06819572808046648,0.0025798610094329277,-0.05013178247380185,-0.010579335057486976,0.0389166814403819,-0.04735603043721816,-0.0013619078640801651,0.036930846631600706,-0.02134243047004877,-0.021702488724676332,0.018017952670747024,-0.05083992130559248,-0.06109139140579762,-0.09563686076992581,-0.007121601384779401,-0.10300456694579216,-0.0755668764334713,-0.015805007129461132,-0.11439817947156096,0.013766162119761487,-0.01537913151785731,-0.19004342579386996,0.03335214701429816,-0.016798832547014926,-0.19117135307073332,0.033586335559338244,-0.013742634143896117,-0.22665488148268578,0.003582223612733336,0.015390006579334535,-0.23754944517362298,0.029458702018289866,0.03150305433513877,-0.23297664804386692,0.014467537203301649,0.11336149401947816,-0.24238254129842676
AMNH_90118,0.24145361209081206,3473.249917450337,0.05356062925842071,-0.05431291932874821,0.21708910197057163,-0.009621678714738015,-0.06411709265358341,0.18412237895209316,0.017380214335696233,-0.0068270339510589865,0.15684004777899943,0.047535522487228796,0.006756131199476482,0.1451879331505145,0.024773953493898552,0.01255150786783407,0.13278287067720806,0.04858303960610475,0.011575626904475124,0.13306187634990585,-0.019241489769835158,-0.04115778042365388,0.10569201116226004,0.03184755573308189,0.047791021115118563,0.10548501081558087,0.04913776110319615,0.044672566317725225,0.09979620903142701,-0.10048169878237502,-0.058359663778933514,0.04765861335846257,-0.019320039489027593,-0.006207726933608195,0.11312522691214844,0.0457412135090185,0.09263874432711625,0.09981909616357623,0.014295592413563346,0.07106749818095054,0.10644417691994788,-0.06188805152061313,0.11763987877870129,0.03902918866169763,0.039418360291899164,0.15791772872527468,0.05661062867016189,-0.12683151725495997,0.006208303739546603,0.0159863918864891,-0.14691341895810436,0.005686262522937486,-0.03691111317422749,-0.049800799859675955,0.036449557722868675,-0.031557995397113625,0.04619934363093119,0.18782904021844649,-0.1589644701045097,-0.06085131011097647,-0.008239525994030857,-0.18623844398415065,-0.0041965117091606365,0.08412476332350445,-0.2237696089097315,-0.013652281213006993,-0.06712324410243733,0.15287287575137617,0.043620958843150176,-0.06573110135774617,0.14017527022077408,0.052612534081004164,-0.07039428227565693,0.053837600758619646,-0.0730866356832657,-0.09644599159496975,0.04352499844486979,0.006452260748077819,-0.06789972190431769,0.03530110923758751,-0.011081378430471725,-0.07319630401239552,0.0046882612750618795,0.0550713499505283,-0.06830594366083662,-0.03113844392880369,0.054175179851895544,-0.037076740628657325,-0.01064964356814105,0.023709314582633017,-0.06469243560545666,-0.07133986010211753,-0.12653380593249777,-0.04202190884632582,-0.09078729970005657,-0.10267009978922709,-0.038067926057443253,-0.09983891220884404,0.02537372818774886,-0.038060790831636035,-0.16793381194203144,0.05713864894871943,-0.037124112087123566,-0.16800527896892822,0.06060538600097425,-0.04050104176179789,-0.21002229996013735,0.02076752644833581,-0.0008091317153791713,-0.23049294358686978,0.05646929814431444,0.046836579402242784,-0.23546626778358845,0.05170134556751506,0.11692720915957833,-0.23601448483008194
AMNH_90154,0.07025708819224277,3235.769089421691,0.049985249488443906,-0.10964051365626999,0.26085989936091947,0.006916134748315697,-0.08258882712138173,0.21739756723621587,0.013461337577772585,-0.03389619494314943,0.21455123406335638,0.03608360391243428,-0.016623750804435317,0.19458862794497472,0.017848627073084617,0.008653019445968012,0.14398247032657083,0.0316978981996082,0.012939045903274543,0.1439152188371353,-0.012084516090581046,-0.037783441332645745,0.11645197966694745,0.014834734246414688,0.04209493495111239,0.09895055231841193,0.030545822955204385,0.037360570207216115,0.09821593614523233,-0.05385996870431733,-0.03736740853073993,0.039390240061702365,-0.028225069712838207,0.018293495236812254,0.06665818323968609,0.02699663727079585,0.0808399915204153,0.0496397803106501,-0.006510612118281062,0.07404130659884815,0.055894434187107184,-0.044489869222809744,0.08730449238376214,0.0013615975235447997,0.02266296483180415,0.11650308259577222,-0.0031984892610283757,-0.08177805497736804,0.025955188035113094,-0.005692206863258186,-0.09635575031792966,0.029196421833944122,-0.07337592441757998,-0.036349652747636976,0.05647023555160562,-0.07739110304992815,0.020010004937130395,0.14412093953607258,-0.15831146259306803,-0.058072298306948475,0.006263739300027097,-0.1817459718304249,-0.015477134481748877,0.0760857612334444,-0.22198358747842262,0.005537126368313484,-0.08477153616349244,0.17887786759977017,0.03818934137296866,-0.08135728140749673,0.1893801301493601,0.04785064531319464,-0.06013723957939044,0.0965312529772885,-0.03538291413100457,-0.08606934502027389,0.043768915875878396,0.015215223857460668,-0.060865154792042506,0.061349649144437385,0.006196957356865194,-0.055735053787945785,-0.0013264912673853376,0.04537440164055569,-0.04720598362134905,-0.0006310561737316352,0.042009346577667174,-0.021762910562465543,-0.01951211678873658,0.022896912918025276,-0.04627975976949208,-0.05157494011157868,-0.10401950018660824,-0.007888564363446655,-0.0860011038319427,-0.08264724809804985,-0.008793084966214941,-0.10114837655382747,0.016532936810431942,-0.022018970453113233,-0.17715486867277228,0.041420641610534346,-0.02660681219023138,-0.17942270596881818,0.041716619650543504,-0.024915668237716845,-0.2187865877458302,0.006826291241476414,0.0006517415470703264,-0.23720462962364047,0.03325298323312815,0.021483007614727382,-0.23617138559438475,0.021190145903948212,0.11405052780810819,-0.24113252914283112
AMNH_90210,0.1996373419617985,2775.2936046991467,0.034868461523030324,-0.08344391475227556,0.2305020661088335,0.006312640722659277,-0.053911085114076975,0.1906420455323377,0.0167835008098257,-0.02131066685947104,0.18388803282032112,0.04198759878820023,-0.007329485989796155,0.18299298910980039,0.024596601300309322,-0.00029370708736324694,0.15301687730979577,0.04584969269921264,0.004536675586671876,0.15238637296744167,-0.014799228396011324,-0.027508893484147957,0.09624150079395703,0.02791841294691558,0.0435265350796983,0.10489131317505108,0.0490365182726073,0.039078473450939684,0.09672612769720143,-0.07195676316824687,-0.04520179806233557,0.014494829665452728,-0.015010257027346053,0.021075830160722286,0.09375520904603155,0.047830370214384764,0.07775580418113202,0.09433702686602277,-0.002074825557805787,0.0617541435928006,0.09715400735170682,-0.04718616118957552,0.09041307957783315,0.06001939668119766,0.05003822205453551,0.13411641778260794,0.080815954238525,-0.10334801725002701,-0.0018482266654301122,-0.01732786239835652,-0.1207704499316614,0.0006447503972440482,-0.06644638962077148,-0.07686919885593678,0.057595374330222736,-0.04645513393712217,0.039875928008155724,0.21326730473298156,-0.14110833904080597,-0.057207888971943385,-0.01711270095831009,-0.18361162958393842,-0.003967875805622618,0.06382267854405314,-0.24694291448135025,-0.00523276900174085,-0.06184913527602308,0.15436493354222638,0.03429825610148612,-0.07256459620103504,0.1582411922044431,0.04495966834413351,-0.058581143278876945,0.059368273326702345,-0.0522850842832344,-0.07195469239139615,0.02316667064928,0.012132599095194804,-0.055818178602996225,0.032930647419038346,-5.1321505600169945e-05,-0.05994362826160828,-0.02578512434435973,0.045401587440448865,-0.052883816923340474,-0.011845693995936312,0.05083793186139911,-0.012545073862007943,0.008306551591477298,0.01695108871022315,-0.04816904131935993,-0.06481477887866605,-0.11023773692761218,-0.03275472602611352,-0.09231516912290448,-0.09453581987391743,-0.03263666540044893,-0.09749388939115386,0.01741127366458694,-0.04124235935707788,-0.1656469761243081,0.046806592622780786,-0.0410161350142866,-0.16627920756585574,0.0447521530546124,-0.043188645103424045,-0.2027774962677203,0.003351451638359442,-0.005541999670177959,-0.22050759207468001,0.034988313032615945,0.049237476814990404,-0.25899021886483375,0.0385445348406048,0.09182577142948171,-0.2598936024040802
AMNH_90212,0.14875682968034704,3459.29912996388,0.053894266246792735,-0.12972845644715347,0.2547434509203324,0.004080845477128724,-0.09625244895503055,0.21127759367408544,0.019661278571828776,-0.055885096201561575,0.22711035221159234,0.04033715971224051,-0.035921441256676755,0.21732315806385202,0.02502620281051329,-0.002118189456012526,0.15490780229587048,0.038382890587642625,-0.0034888115237711264,0.15540502589641655,-0.00616889132008213,-0.025279594887930593,0.11760387775878081,0.017561259732219118,0.05645732153048979,0.08324690197353525,0.03110714414246297,0.05427250297039974,0.08098442779292024,-0.05311914277093707,-0.027840911953292018,0.029840392879237516,-0.02356806964588782,0.030959119527369315,0.06773832981971505,0.028144623683466582,0.08583993145826765,0.048366656972372024,0.00010089351143841934,0.07681447553449273,0.06026724071505127,-0.05206849572337424,0.09135803371896212,0.004710364681348253,0.015315945098344951,0.11883931691138142,0.014220081630724421,-0.07673178775780855,0.028485691808198713,-0.010848942437429829,-0.0958877238643777,-0.0028805346287341612,-0.08872403029221086,-0.05514565443781551,0.09401053119581405,-0.08421387647027181,0.013567197268612283,0.14808574483159262,-0.18448884284977085,-0.05166332415053313,-0.002520970903292784,-0.1820886229232312,-0.014663397975882904,0.06033704368622294,-0.23725561863288874,0.0020822622879399055,-0.08550376423589415,0.16732831501311868,0.04349213378934148,-0.09341743699142156,0.19045704680988101,0.045829837817650085,-0.05970812660254747,0.08776198921181827,-0.04494649550063101,-0.0639604651414414,0.046022709968059475,0.009927746145658169,-0.04747730423736917,0.0498225053732913,0.0007323302804668836,-0.036365731425639994,-0.0015992084746852483,0.044523721101075955,-0.0401764341709398,0.011511820239992823,0.038881772291699444,-0.014929181151678954,-0.056846635777211336,0.013135846559554722,-0.03555102923380996,-0.04653363373796175,-0.10350443051101953,-0.0104421774815105,-0.09123048825657003,-0.07477988909758129,-0.015130247974335773,-0.09642221009796217,0.01698476913528666,-0.023346224418502738,-0.15376425407788166,0.03921505190016433,-0.022209931091511523,-0.15183354408578772,0.03877544947116274,-0.025683405332814876,-0.19371739281832995,0.017279813761269486,0.002551208007704835,-0.2198650123208234,0.031414843878624095,0.029166284968133477,-0.2240341924054578,0.022792017493345664,0.07864070955384439,-0.2571835382435208
AMNH_90231,0.2293965826815189,2596.705282664216,0.04836663930589951,-0.08859158285766557,0.22984993508783474,-0.005153098303163798,-0.07107634143873148,0.16998398325194097,0.02106094303274429,-0.02224337086903772,0.18784127599650183,0.047230219482940726,-0.012763443621914236,0.18621458968289242,0.027823606200884136,0.003880254742431846,0.14641132242687135,0.04787906311802901,0.0013206480539467195,0.14547717168750907,-0.024242829851291302,-0.0375653815253909,0.10561518714185994,0.026859660718998847,0.050744998193840214,0.10861542334544096,0.04635285274048891,0.044307586228288114,0.10478249059704974,-0.07793166995920398,-0.05065536356963552,0.035819127744072775,-0.021139483023588073,0.029317247991047766,0.10740282622414948,0.04414414663786819,0.08094181732998128,0.10229397590311193,-0.007024216560036502,0.07650693214548897,0.0977176750735131,-0.06305523741471417,0.10364956091589439,0.042354765026720025,0.04962550856820639,0.154602594345437,0.06824139580177896,-0.11494133890464071,0.00014677144469077058,0.004241228492244721,-0.12442689494291237,0.008336110095683096,-0.07655984298291878,-0.07317453724913552,0.047497464997351524,-0.06820678355447982,0.050956156880672517,0.20556594785484011,-0.15926602617801022,-0.051065528530833036,-0.04734933715367699,-0.12314718233676773,-0.0025308370215345426,0.03549419010186117,-0.22649892654001186,-0.002771763426066705,-0.08051761312984082,0.15670032801152536,0.04389916108589154,-0.07469358637401022,0.15981987800211236,0.04760042478511487,-0.053158746404686555,0.06319916952758474,-0.041431216168809744,-0.057183583678740074,-0.0063375443497251755,0.010987635783449117,-0.050042805014760806,0.010313593322838273,-0.029983237810410387,-0.05261254913427134,-0.003964955514466863,0.046549057891452764,-0.046941853336882805,-0.01646964119918687,0.047282187978901435,-0.027330117284327934,-0.04446982117834806,0.021163737000348144,-0.04539730166303318,-0.05620293895939402,-0.12022914533511227,-0.032550560788115294,-0.08283054598818686,-0.09313034971609611,-0.022216950640064705,-0.09866235678536531,0.021240093847456436,-0.0355481511299743,-0.1651161220127622,0.047792997027097224,-0.043394805247426324,-0.1649842046662731,0.0484889943882948,-0.041430306779748065,-0.20589077880184475,0.007522155662677932,-0.003903915439134193,-0.21976738449991146,0.050949899058374735,0.06006121125832417,-0.25941560563488847,0.048456243021758355,0.09479433138196254,-0.25510468116501145
