,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61,PC 62,PC 63,PC 64,PC 65,PC 66,PC 67,PC 68,PC 69,PC 70,PC 71,PC 72,PC 73,PC 74,PC 75,PC 76,PC 77,PC 78,PC 79,PC 80,PC 81,PC 82,PC 83,PC 84,PC 85,PC 86,PC 87,PC 88,PC 89,PC 90,PC 91,PC 92,PC 93,PC 94,PC 95,PC 96,PC 97,PC 98,PC 99,PC 100,PC 101,PC 102,PC 103,PC 104,PC 105,PC 106,PC 107,PC 108,PC 109,PC 110,PC 111,PC 112,PC 113,PC 114
LM 18_Y,0.14323356611522087,-0.037165204122359005,-0.07685322676559277,0.12421126900066919,-0.3734318483082112,0.007507991092001716,0.0033489852219016746,-0.09551553091109499,0.06848377018277964,0.11413708650652951,-0.03406961367591431,0.04201502310227669,-0.050275997222275944,-0.08843224404360676,0.15594894044394936,-0.15907226071101316,-0.004886442043950706,0.09028361382862878,-0.1758548068923994,-0.04477356079225232,-0.14535448119626526,-0.03296631149337666,0.04898858229940158,-0.19905211608384335,0.031115964448827943,0.0034268122569860904,-0.0328091895634237,-0.1711978089724093,0.018586121666137986,-0.12221976024106952,0.014479800906259737,-0.07992354332441373,-0.0386534082555846,-0.04744348778013364,-0.06531781854345509,-0.12046837660758372,0.09868787046317645,-0.1289592592724526,-0.06447432599855335,0.13972108540349082,-0.019941646651931395,-0.08111804581924568,-0.014843097718891252,-0.005511890019390328,0.09539641112732707,0.09689529807934934,-0.07066175119340541,-0.16953770771857807,0.03920630696504248,0.08485361962402428,-0.06730316612729179,-0.06077585625713061,0.08146790220983502,0.01043739897612168,0.04676345932737917,0.1512829147417517,-0.009323779543958497,0.014613174589791748,-0.030661163296732644,-0.12236177973730297,0.11330196187927322,0.05746560199579245,0.012931261724389732,0.1396792458816368,0.00568172310755042,-0.0031979012898404246,-0.08258341590289056,-0.0320655185407211,-0.0494146209785172,-0.07841752393487582,-0.10255311903039943,0.07744532472460795,-0.10816043614194074,0.013275241253536515,0.09214595401287601,-0.1298624738767198,-0.004199834831550635,0.06731295639107297,0.03486381234982661,-0.16714871549200583,0.17131577218178187,0.11415077655680932,-0.03666944780474696,0.11211629792830761,-0.09347580815769316,0.005094616918907992,-0.04748035567265885,-0.19612924342077742,0.08692363251980799,-0.06296403632950394,0.0025725858871739325,-0.05755025296947641,0.08439754363391348,0.012427550235101196,-0.049018580806400314,-0.06210268828062076,-0.0970433926113489,0.05105340085076009,-0.04280905458303767,0.04237147945176858,0.03932953190988578,0.0544143181485145,-0.14644119766076916,-0.08156423376335573,-0.1373294124828754,0.022084447543475938,0.0014819721480343736,0.004341567311803043,-0.05038355106718875,0.04139963110615741,-0.07843512666636873,0.07727422447943968,0.11656032132350405,0.020382203393590106
LM 18_Z,-0.08460335032433168,0.05338798970862391,0.055096226479282986,0.0810368865894769,-0.02245110825453313,-0.01877975283852547,-0.03242855697409658,0.08259064108234936,0.09793180634123617,-0.016797987560439924,0.12228798525406648,-0.01944406341064459,-0.027129554785036356,0.008005579525201877,-0.16407261629063977,0.0009976923424373852,0.06677424742348549,-0.08276873593911754,0.020216028635859477,-0.08053763365852808,0.05969063069439114,-0.09074793444472391,0.06595215374136164,-0.04923886210962093,-0.0753885149712854,0.10075886586857812,0.11116605471854848,-0.10600095176322712,-0.036773777076306566,0.2049135184151559,-0.07577397750977001,0.21228313739304752,0.14363957739238803,0.008631422750324141,0.07132444757814502,-0.0474252111110001,0.08255633888308928,-0.021154502645250033,0.14833938767120738,-0.15532906878910388,0.15602808802942952,0.014268455796402704,-0.04315774600222756,-0.1846783386872854,-0.00632191094713424,-0.05796054185133382,0.20065613860772144,0.13058121259243602,0.08136306810028471,0.007464079650321871,-0.06235978731765562,0.10912672745479329,-0.11367167660550573,0.09417658986253438,0.13058031637685893,0.035734821011105686,-0.10933139751183046,0.0028515363038828625,-0.08095524255677652,-0.20885466220986504,-0.12628321803700923,0.16964350652726856,-0.06250513418481443,0.18000003016942,-0.12295866443858972,-0.028082258680048527,-0.18213005956682837,0.025406794295056684,-0.030032074554922548,-0.07311765978414969,-0.16607895337423254,-0.0761929556909534,-0.1407898810234463,0.07124335819599799,0.045234050760902825,-0.01340442515286576,-0.057460897052186724,0.07732667182028295,0.02765269529937816,-0.024887342468544692,-0.023266850241592307,-0.14764284497410785,0.036021419388370744,0.04336276779656005,-0.0897486670697396,0.08440161141113438,-0.049524200129318956,0.05109226762171257,-0.09433320633026382,-0.09864481656236836,-0.12570653370793047,0.03228820889626066,0.14184207120393377,0.013551412429003878,-0.10663473815775401,-0.14450669035525923,0.055666913425781256,-0.04552058975435398,0.013067165422987451,-0.03759706254061686,0.025363995430836984,-0.006235320824561508,-0.03235550068618947,-0.022199621759061303,-0.003983196039788759,-0.03378584317151472,-0.06742499603515163,0.012982155729160252,-0.19703213580824325,-0.08579897593319279,0.05812923395609594,0.11739816155717195,0.028615104175921693,2.1659224616387732e-05
LM 19_X,-0.08708359890002838,0.06401612605177341,0.05424444258906693,0.026266287867855512,-0.00672223403276648,0.08736876465964892,-0.05239024188942969,0.08360692953137845,0.15937983608573023,0.015090554136189198,0.09909478969707922,-0.0857151952383372,-0.012430257868504817,0.005563623133411271,-0.056195818187696304,0.19769741290138412,0.10545846658747188,-0.07854551104414914,0.007913478849364523,-0.1115563070773638,0.005183012510494662,-0.05329772632914494,-0.00763599243403283,-0.03321097886801988,0.1893336657141084,0.24325181424100953,0.11022609196612729,-0.038860256733236606,-0.09649522069705613,0.15830167201468584,0.01759816704056603,-0.05223386413335727,0.10901599315522978,-0.05244373713587773,-0.1287476618374373,-0.15774820176934867,0.06430182177033003,-0.18115696125907824,0.15512863555512052,0.18362649381042254,-0.03270190071260113,-0.10161635368484191,0.05437409244650546,-0.17505267163531968,0.05132129928268691,0.12288913182728288,-0.10769311961846144,-0.10948166253686586,-0.16821588539783366,0.021713772812728422,0.2302978140279234,-0.10855704795575212,0.058391151239978754,-0.143420092583183,-0.10896655527801101,0.016351032666424153,-0.032188311787633136,-0.13167848905002685,0.023893503124703012,0.1321608130962194,0.00749313167432954,-0.19061697067301966,0.06975246530724179,0.11383528481788095,-0.004544010568289149,-0.04428763280906343,-0.017960902561609295,-0.0013424326804934354,0.012322290369173533,0.08024827974247226,-0.03010854013569852,0.11365575287804283,0.14002679873945775,-0.16798606871178565,-0.025656117767087937,0.07880037161832489,0.007395955589356567,0.04997199697304381,-0.04534686248275232,0.024315549176866808,-0.007886905552047406,0.03761543533611906,-0.033197776169525385,0.06108009315545668,-0.010406066317485195,-0.08625827380485517,-0.014527357501575255,0.00202042255845557,0.027398529014810404,0.029829391915172247,-0.00833716506209191,-0.03778907198638178,-0.09828814290389094,-0.10054889786058072,0.08400075867185237,0.043013639198167315,-0.04646826493887965,0.029101229183564985,0.01341349468579858,-0.01089308956324348,-0.06613758900662922,-0.03439633258906611,0.08942459326756816,0.040054045366008276,0.04362429455110731,-0.01702439145484353,0.06835834104890148,0.022470019197236308,-0.19455408593129986,-0.11943707809218476,0.09440426966738384,0.17030123535468428,-0.0006365410056812874,-0.01672701011241132
LM 19_Y,0.001302645724262521,0.02588266238598772,0.06729799900305866,0.2159568391994936,-0.030326249094628558,-0.1917075544142085,0.5626468300155624,-0.0006852661446995851,-0.0975464946351622,-0.006449703273741556,0.37941704642960455,0.33867071352295014,0.057061077548326705,-0.061721052467122874,0.12355299796856098,0.09089450603144522,0.010744730311318645,-0.12074706743825062,0.1395946169868627,0.15130308981089613,-0.19529638195891974,0.1065441696290636,-0.11331989912372115,0.024853062648526988,-0.005653504235799638,0.037318528959169484,0.16146108989421962,0.03903611557829705,0.07796447364276209,0.02361378265433598,0.011995246488099992,0.04517973560300387,0.0019931978529427515,0.0801276528108617,0.054679933068939604,0.0895841789235349,0.06903353998348313,-0.010813553586893468,-0.0677804420507271,-0.025171431762716776,0.006980462746492122,-0.045658452992293014,-0.030355989180405978,0.05574047300760261,0.015699174057644667,0.01680313267085683,-0.04776017913215799,-0.016520627110640215,-0.036169383156276436,0.07021011758224463,-0.029239123465312763,0.09111453226712263,0.044692170084781865,0.00636605251928543,-0.05312404892510909,-0.06352095761848274,0.05086785439643474,0.04493735583226888,0.06850331538074685,0.04157165299875543,-0.0297970550985621,-0.04505940878963832,0.00741512920067977,-0.00784042286905793,-0.04210234496696847,-0.00901207855369687,0.001800966602763505,-0.04693680934141056,0.02405487882476162,-0.014130851874686896,-0.021146139903668988,0.0006635116372875147,0.021432176659872966,0.00022379700031404905,0.04422065276386961,-0.031375912393025826,-0.012599020848411756,-0.0756656688391073,-0.021328582434005174,0.02320045429999191,0.01009408856890621,0.009439871878007423,0.007291791230383828,0.007725822812902326,0.013877740960811588,0.008833928953528851,-0.0394790970367626,-0.028137730226051236,0.023627178765833902,0.03650813023811675,-0.02190072436137159,0.01225169879648895,0.007649889634771125,0.005056792846828802,0.008597511588570462,0.028539404179520247,-0.013755168964926338,-0.005515917852805966,0.009359575497260048,-0.004709009155700481,-0.01723675989107079,0.024336272344379434,0.011172101031374573,-0.016394984675922958,-0.005805285804294255,-0.009674106132585068,0.005405420006702576,0.015082997570865618,-0.08678973825201217,-0.03990180347368083,0.009075094560284554,0.16168171781910048,0.052019945414027935,-0.008421333694171291
LM 19_Z,0.23044206177801205,0.0047588765272620894,-0.23881687928300122,0.09658317547041582,-0.019248503964832003,0.08980721999435054,-0.1520463037754821,0.017342098494549228,-0.1270404196182166,0.019391548268150472,-0.10844605090443156,-0.01967515942055525,0.2977137738505905,-0.04648363463836279,-0.1697978896201002,0.1089605592591268,-0.1186811831121226,-0.13663312274431613,-0.19709427462317006,-0.07266706356646466,-0.21607479644189043,0.036000833884605524,-0.12352943663377124,-0.1924282540423778,-0.015357993014407816,0.05445629329706627,0.1698845527266611,0.11527547767042384,0.10702888656708771,-0.03310048986419923,-0.08832991916912346,-0.08337528448831209,-0.050481839862361315,0.2091341550337315,-0.11175301849112608,-0.002297849673476641,-0.04450356434583009,-0.1763167184316838,0.13986659467703672,-0.13963431922389707,-0.018958899456269277,0.023527226789355385,-0.163759885924903,0.07265794686937066,0.10376739662030098,0.022480009283042574,0.11129630297188105,0.013939052686388701,-0.05313890498939779,0.1191789917435306,0.02903259256827123,0.14634738311186113,-0.05066545024595798,-0.03426441986035703,-0.05201048287263317,-0.059982229092293025,0.08362432468888742,0.041332955428804975,-0.008041661507472495,0.039547580908391215,-0.10606334973644076,0.03776258778337507,-0.0012221648162482439,-0.07291391300734097,0.014156309869213655,0.03484739160029829,0.16737854115826944,0.06188801055475111,-0.036180738231550755,-0.009130071678043266,0.09159939769839846,0.003047584731244013,-0.022336755042322787,-0.03917818856832979,-0.1346010852511756,0.03450395257466891,-0.08759900813475607,0.03298846773698548,0.022234600391314186,-0.016994976905217406,0.010576561302781683,-0.004295138469998327,0.08268336139107595,0.002870748226489979,0.049448426819115494,0.05296736144795417,0.007137047279967858,0.09712149968860034,-0.07226869582403513,-0.06316569150385645,-0.0444362780822984,-0.04177407286102662,0.034254918752269485,0.017707471256505486,0.018540703827611155,-0.04135010373792819,0.015680255104825732,-0.006134360741367008,0.05997651507787758,0.0333508450557306,-0.07320494571077861,-0.009972196009261898,0.002959966119203273,-0.029865329485111565,0.03993774652115688,-0.021922883810450853,-0.012842048426283214,0.04644945844734748,0.02403652813602287,0.023383789817175368,-0.05872332866168831,0.18052978197861208,0.09027480794926865,-0.008720134230301109
LM 20_X,-0.058859994625977435,-3.713596920859708e-05,0.2110791394141058,-0.08569576824324893,0.06970083278299673,-0.037148227905558585,-0.013498273689637576,0.04117810322050883,0.061503181125203865,0.015861891114342393,0.02798510580443263,0.10406173920901393,-0.0003423036999777665,0.09214223588250135,-0.15943658070168829,0.05027480733442322,0.031732403148308067,0.011945341121669454,-0.2219399167937765,0.060197504770731367,0.08504751206062461,-0.04915020530288603,-0.11308043962805686,-0.01063697260410773,-0.06059222662161217,-0.2198717904717668,-0.10792086501264928,0.09388828269433191,0.2535040848601689,-0.193885448855177,0.032173223235664954,-0.11137104054917177,-0.131062066742394,-0.1327782636266543,0.17233744022987735,-0.08578323326406585,0.16473884864547025,-0.0893290710745256,0.10943254233398451,-0.04362668296647872,-0.11303454684263331,0.102655216447296,0.052060366021847444,-0.1360716416944847,0.23345735826123723,-0.05392053057139621,0.04064457501010069,-0.1465293546383519,-0.14015523500163746,-0.09435176639499868,-0.20347085442540433,0.03338880082783462,-0.006355912378178825,-0.02006307190452281,0.08829072196413121,0.10740012067534134,-0.0037225453344128623,-0.032335286736005796,0.07053601635764062,0.04471060319098957,0.07957703291759394,0.14497073609355166,0.02124832429142205,-0.12383291909339458,-0.13897430485653606,-0.030935384278844215,-0.10100879609410668,-0.056898709082243704,0.0033662170576115877,0.10988566591450155,0.07712898626719723,-0.08326828090994937,0.11442814437937492,-0.07204410729749382,-0.030794624421507467,-0.05087580999271224,0.04712329704865872,0.058996550010432525,-0.14236475192258446,-0.015417585541469185,0.032497644861222835,-0.06415396228707798,0.03350705379742782,0.01911945211727259,0.03489556597534998,0.024825508864264774,0.1162275907197915,-0.030263077426668446,0.014584922236684427,-0.007047074595177409,-0.02226779758551492,0.059364749795028975,-0.002843448389768541,-0.020952045674114995,-0.02790860002551915,0.012276286397856023,0.033347246770098225,0.05555195372597179,-0.07287255794549406,-0.052090244126855194,-0.0025556769632854495,0.03650648484248501,0.03513668128430319,0.04705954282742571,0.004784348482435886,0.04595271948767785,0.026349734267828134,0.015871027106237008,-0.04434329155382842,-0.07395318865479403,0.045950809460950724,0.2561720422815865,0.016606708638222622,-0.03637596479884669
LM 20_Y,0.02002860571249479,-0.05186680506182099,0.20213197843984734,-0.16300805214419542,0.049980628831231964,0.056180256425114754,0.03764592777016988,-0.014487708429461081,-0.34318507863204195,-0.08787099061598284,-0.07589116098365932,0.07523093921271827,0.005140468640499927,-0.09179236887507256,0.011536300257267446,0.08223057232623329,-0.15868357135198888,0.06452997495405133,-0.10550496882884461,-0.05768399610744651,-0.03112680962057692,0.0221381626691038,0.42213813343413886,-0.04697538145495974,-0.014076870256583811,-0.013501070280305616,-0.12333733610152567,0.17482665557437707,0.01195415917866509,-0.030911522372338046,-0.07583799858598474,0.06478104831611689,0.1559462637042489,-0.130744436628881,-0.0666462521615005,0.011886085980572675,0.10415063083509722,-0.0029790056402219482,-0.09510500177223452,0.12585204705703731,0.06710470828404617,0.1694874014519269,-0.06706913715534181,-0.035547132992722316,0.022317962308572064,-0.1590469466874308,0.04522196964274259,0.05892280349445464,-0.07055069904935103,1.3697474141531108e-06,0.06006241521940741,-0.054047324689549446,-0.06802172159638888,-0.04673278538532444,-0.151789577088564,0.12347492952362972,-0.010205650150463985,-0.04112231584867771,0.19116443759512552,-0.007246621180430844,-0.10093611070390399,-0.14128170236818582,-0.015465582081293198,0.06135800907082585,0.0781666791406219,0.014466313189158265,-0.0021700238902940126,-0.06131351823278281,0.008985207097773285,-0.10732801028464574,-0.09540617832758952,0.08197084492390208,-0.12346119684764222,0.061237938026296755,0.0306047277684324,0.04857772550568368,0.045164994849883615,-0.11725487603460454,0.040269141183176746,-0.05390310686936983,-0.05170094893948163,0.07116508420624992,0.04131497216249453,0.004576162367027345,-0.028065408010459685,-0.007532851526044217,-0.04712634610645475,0.04679706139784578,0.04810938378483488,0.03635724578207782,-0.038853910316620846,-0.05014290846910546,0.07055687677141013,-0.028958793369675703,-0.042697304222769204,-0.025235521612712714,0.044927001739075434,-0.021610082178921998,0.0005218526771177302,0.05532329377207115,0.010230004541692012,0.004045669230510258,0.0522740598131729,-0.06315652874921596,-0.00014973860304940472,-0.03915170589799255,0.004657050866382944,0.023062468728613904,0.03172666637846551,-0.03417692759060506,0.0033630349353750274,0.2745923369764952,0.03971890874168542,-0.038330230833152505
LM 20_Z,0.042075457046522456,-0.06882538289038992,-0.10931657100728182,-0.19081611654562877,0.06509299532517322,-0.01702720938788075,0.0468145326582948,-0.0455802187571693,-0.11117043857643913,0.021912832439093442,-0.02440204430419892,0.07568354460826615,-0.0379865013461934,0.008513468686709066,0.019610026552871744,-0.08266465817187432,0.02043476147492526,-0.028814138532250417,-0.044487236966162406,0.05827398071465886,0.004274892889222882,0.07367965122497117,0.08011527538131161,-0.07889771809320373,0.0027748404619902583,-0.07582710798389045,0.1489984224044348,-0.11928411337563992,0.081510365148765,0.11931259590785055,0.042817941521802017,0.003623730410602389,-0.10863564580757448,-0.022981992716064867,-0.001413690893605025,-0.19681948073653457,-0.092083034504536,-0.0914645922549984,0.022387739293595773,0.06267628528293538,0.0940137953982254,0.07062041644587469,0.2819385007963287,-0.02067025871648615,-0.008891457227411026,-0.03555304808195085,0.1119248500142842,-0.11230950812019459,-0.0584558567033789,0.0036615514317857915,0.11732168861903161,0.09342219214183349,0.05247831498657816,-0.014562443139204451,0.0640873830851072,-0.19143605935764915,-0.14780942599637306,-0.08888847447157086,-0.04392371847099956,0.011820725565953826,0.07259591236125221,-0.011343049888349008,-0.15989919996588806,-0.03151557278064004,0.0787045132015829,-0.04198679208179219,-0.17349293217146883,0.0615342056598164,0.0404399212788153,-0.1346020567995162,0.21658476890948963,0.013501359358075518,0.09670864887483187,0.16501930270092208,0.16859042395388907,0.08279648494161955,0.09880869273394677,-0.12548532484043898,-0.13852267039550317,-0.12310981087146468,0.13927017010273307,0.016247109166117532,0.03569109569949184,-0.1808409533651722,0.13385664232723357,-0.044648150031637635,0.0034763329540861473,0.08977693371558088,-0.09343304303920251,0.05593929295863292,-0.13751836285521513,-0.11597816203608535,-0.09798613337333832,0.04319418378474049,-0.04848935766299116,-0.03107500499372223,0.011073965647533124,-0.0374172802403117,0.056459885034303305,0.10899271715583342,-0.08376224089616897,-0.07803331653938284,-0.02799176895020371,0.008383422370103522,0.005075533647244863,-0.0050644333837654,-0.1297542836188147,-0.009310230389155278,-0.19355980664762726,0.02916641842520841,-0.06580209860016578,-0.05116899046736312,0.12685396608231464,0.05397471620303263
LM 21_X,0.022031294572897948,0.00311604188746671,0.007054634139253067,-0.14558869113592965,0.039564415000885506,0.020559852324037627,-0.005108843650032726,0.04721388544537115,-0.06303415459637984,0.0022468724376201988,0.03743981634277925,-0.026729139301814225,-0.07398917358864368,0.04909272307157416,-0.014192346805157274,0.0486607692488553,-0.0018547587580448476,-0.00249314466268005,0.06611756328003568,-0.020684148309584684,0.023299197821512567,0.0104324467925103,-0.07663331917734144,-0.028485943143736613,0.047184387061332225,0.04116817865838541,0.1229799017613169,0.02842570415307601,-0.08499436737207379,0.05305414534484519,-0.0017433577475551945,-0.009465654499729626,-0.06606983702458984,-0.005160232338010321,0.034852139355674466,-0.13288066664792794,0.056254445832747774,-0.19811512861702132,0.07135491821710899,-0.05864517874591725,-0.12449866549748997,0.06498673679944593,-0.013256224058706032,-0.043443098940047976,0.05555387341970536,-0.1469214160428578,-0.059290241778978035,0.08612908567938252,0.1279908658485867,-0.20066634943138167,-0.16580425850224872,-0.0230931361812975,0.19065574305780303,0.04295767072886694,0.04177168056292966,-0.038786068577436494,0.010752329816361655,-0.10083634256059779,0.08958827655387946,-0.0986515064533495,-0.04424720718726515,-0.14301904009812763,0.14682949865446576,-0.15901154248427854,0.0702390278854515,-0.060959581272425165,0.12377854687442073,-0.029404987542836727,0.07269934408713279,-0.22802800270933085,0.019912646366436422,0.01583001727188111,-0.19852338152064117,0.020879910808814253,-0.00964486945138844,-0.03905415304665749,0.05173913398258385,0.13747463292495923,0.16262877233419337,0.3253757405289439,0.06993294455178996,-0.05756487738647465,-0.14431912109650685,0.0047624140381288685,-0.030332046619943265,0.021759029446744925,-0.03326675110612528,0.01811745575422771,0.1930516482304193,0.15375965646710738,-0.10508007458482534,-0.002932582694880756,0.052197076253012134,0.15831278973154553,0.05348770290943099,0.06290536180826561,0.0582264314688801,0.11894965394551277,-0.007959494500971595,-0.0224199620684001,-0.08532829097033745,0.12363017701195662,-0.11781367460503599,-0.01655896403872638,-0.08988187788307911,0.030371122338802476,0.10527295889480645,0.011255620476951845,-0.1319567509803298,0.07615984434522327,-0.11622688304352041,-0.058383137988999724,0.15826671784296706,0.05945213817033945
LM 21_Y,-0.046962752490361595,-0.06140251107146203,-0.10232261270646958,-0.03539867780998078,0.012634728828371753,0.0038908101143644703,-0.0643490927981136,0.007602347916727591,0.023108739646113107,-0.013024418674062722,0.0239845516131621,-0.032694379232952236,-0.0666594941698383,-0.03597817648652679,-0.04475554765867169,0.09960656324352277,0.009991039832057767,0.09529728072665682,0.06080886196162234,0.03433391183725577,0.051686130522423976,0.061376263644404315,0.034405357467682834,-0.04276061842903607,-0.14490010396705125,0.031751034329675215,0.013890593083200216,0.05293507787884282,0.007666310538094553,-0.01242058648823753,0.060169388850307634,-0.06314720441016232,-0.005340903598956205,0.07923456763982435,0.13779863383517407,-0.04576717009672995,0.040425655995224595,-0.14433272691864563,-0.02327185586501537,-0.052466765925366275,-0.02999747889722811,-0.11638917436096634,0.007161189316683397,-0.03691955015335161,0.01581806745772976,-0.055928168686904665,-0.15058645022814504,-0.004424947464929788,0.021152425529604307,-0.15805073539139158,-0.002983500495138159,0.11222514882837832,-0.019987786747788713,0.1115034537711201,-0.0015121849520329546,0.056946479236726945,0.07764162483077822,0.036592530133355256,-0.00829890611318598,-0.1713344920221104,0.14269265603742104,-0.027793694428591875,0.12235228736040164,0.07001542509017128,0.08205909107135112,0.0666769361710557,0.09749417430507352,-0.10250822996847529,0.15451159728015834,0.16740123369248275,-0.2023270636245366,0.05711532772238939,0.1792455583278041,0.01330976998863474,0.10251547353266752,0.018458065772873598,-0.10499896334996141,-0.30222077685325077,0.17495320815092977,-0.09928795989500777,-0.02227325645525559,-0.14602241691786705,-0.017389883164249508,-0.09434352100024564,-0.00197483284593436,0.18604086717520948,0.24631464756791852,-0.07797615055223221,-0.10260207801187274,0.07883665081017008,0.0227737965136494,-0.07012438385953601,0.0678583202467035,-0.08198911400803652,0.11693400777301458,-0.027672846128858612,-0.09703284325328569,-0.06248486149022845,0.0740632120062116,0.12768261136774064,0.06387896678106754,-0.07001393888853352,0.14030238102841552,-0.07607255881002634,0.04912068095165217,-0.22162557483192444,-0.03136687932527361,0.12422699687063682,-0.0650555585409979,0.07008066813657367,-0.10941324836586153,0.01929380245059271,0.1433259058041532,0.0381218979476011
LM 21_Z,-0.03761329077722059,-0.12033772700996115,-0.22946534427421153,0.016226931705070884,-0.013616280208340839,-0.06197017767866989,0.00919499226367759,-0.06113631392538236,-0.031978648405781185,0.04186308837484283,-0.04402772638118318,0.030720108296462767,-0.06136738850205577,0.023354553290653182,-0.044277782218365196,-0.15304935409199352,0.03339094080965975,0.07576510441009743,0.07625083955624666,-0.017850638845001442,0.05640799572902467,-0.1788019712405301,0.01774873291988582,0.09515520016614097,0.14457250793496365,0.021434874964828012,-0.0513055011497912,-0.0731188449138893,-0.06918318101667033,-0.11953804748473369,0.1292632802334753,0.06411809837631108,0.08827024794453656,0.15838809428638864,0.21273867599441554,0.08857411595646092,-0.03414217439556447,0.13251845954026825,-0.14911410386374135,-0.17943015788443645,0.011007013799289752,0.2539651475393342,0.09643578467044735,-0.21890678742495187,0.24908887953219389,0.14692936368872234,-0.0040412625297454605,-0.09718549737732073,-0.03393502413499729,0.10927305030692507,0.1465429035762782,-0.08533237622381627,-0.06099837092479552,-0.06010194360601275,-0.09555517342431508,-0.0209533096773262,0.07061508656130168,0.03013369606377354,0.09169354894802263,-0.2042356563482914,-0.004488493387228937,-0.08695448476083431,0.1092294760504655,-0.16435968731844608,0.07607891727568537,0.002657046642216269,0.09154210242818563,-0.03074004885665509,-0.04097598382507257,-0.015437491913829806,-0.07195495419028845,0.028578716535496974,0.014616001590933743,-0.010669946344877756,-0.0051079432859967005,0.010950573281824765,-0.15737136039589836,0.09458785732529058,-0.058683545382226504,-0.06113777026471655,-0.03385922518471692,0.01356017674446941,0.21376377921766812,-0.07605432941424879,0.02970734413194923,0.049943047700848446,-0.11947793470351142,0.05107360288792629,0.027109138460750023,-0.005960998925631154,-0.054863584008711754,0.0056943487919615884,0.011465420071414744,-0.043569967085137454,0.07283223205524034,0.09137886786027136,0.0456158546565362,0.05510650166947412,0.04744692493189893,-0.08038459690694456,-0.104481365738739,0.07695540868037772,0.006871159932217689,0.0003569550595715407,0.002150963713822847,0.010707410514962809,0.007885601091221337,2.314232889419712e-06,-0.16411918820661078,-0.03115889471754953,-0.0006507963289917655,0.069327440409718,0.07076364818078301,0.01705342552587171
LM 22_X,-0.050550072800165,-0.07411286359132696,-0.12617371080358686,0.006194264335120048,0.021344950198947058,-0.03115192730603679,-0.042015746957242146,-0.018175525871673495,0.042445940287303426,0.04112493488625787,0.05141641016917604,-0.03406400229157606,-0.01784855530282204,-0.015748948186237434,-0.0651066234406473,-0.06616988119823591,0.09293503450810481,0.013217689352307228,0.03694535851469362,-0.05097697821289797,0.019472919178952414,0.0024590478223513444,0.09505069374057544,-0.09424167791939439,-0.0475623999162746,-0.021651056537243047,0.007153788085303679,0.05221310805508913,-0.0023196202973773516,-0.10039677687540773,-0.015992325531723934,-0.07601415624141335,0.1320147579869583,-0.05150736982409908,0.0695457846409733,-0.018355948491721376,0.039050977118263316,-0.009416868429353643,-0.10707363707125499,-0.0570086391289516,-0.022789994044898516,-0.06566648532077013,-0.054748367116395885,0.08037870897002951,-0.07951698458322215,-0.15487664459515468,-0.04358246185623698,0.03186164945010467,-0.0030399241035037917,-0.006964026653306965,0.12210364813318476,0.1283078181622158,-0.05699067138515023,-0.05405729363422403,-0.059466875775099286,-0.009014915528354168,-0.015059239617315352,-0.02324046556154712,0.12189741865362938,-0.1114770627336237,0.005176862541123275,-0.05590169342378227,-0.02995241032626561,-0.0455752220313456,-0.13328817433479617,0.09427693691840153,-0.018177043894304704,-0.10334227906494885,0.22859419669006267,0.08572496409330158,0.19254751496526265,-0.07140169127552164,0.10868245056113487,0.11620893073707331,-0.01172875587117654,0.03624029833123804,0.04932888840252894,-0.02212853374314494,-0.03779781844628169,0.180799409849931,0.11494755622572783,0.00016812512088436448,-0.0022544453942705115,0.40295517220801336,-0.055147588265737416,-0.1364175164901154,-0.07964986235957283,-0.013561788239588065,0.06921944275389198,-0.1798344379707458,0.08261755986290459,0.026213580519071845,0.06631231313767344,-0.036076480760341686,0.026793747858997127,0.08677176233368634,-0.12634928813385704,-0.20532774566372208,0.17133350995493699,-0.08876434822101881,0.027663031953041865,-0.11503735374927264,-0.1630999166279672,0.08816708574845232,0.15280198049506005,0.19271280768997998,-0.10046915364517497,-0.1706078106215327,-0.09534747148499258,0.02800477927701427,-0.06416856910138219,0.051240013410742725,0.11158791205530047,0.026369089231057123
